,transaction_date,customer_id,description,stock_code,invoice_no,quantity,sales,unit_price
6624,4/15/2021 10:40,,Indoor Pet Camera,22502,550210,1,49.74,49.74
6625,4/15/2021 10:40,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550210,1,24.78,24.78
6626,4/15/2021 10:41,,Earth Rated Dog Poop Bags,85099B,550211,1,24.78,24.78
6627,4/15/2021 10:41,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550211,1,24.78,24.78
6628,4/15/2021 10:41,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550212,1,24.78,24.78
6629,4/15/2021 10:41,,Sheba Perfect Portions Pat Wet Cat Food,22197,550211,1,9.78,9.78
6630,4/15/2021 10:41,,UltraSound Dog Barking Deterrent,22720,550211,1,64.74,64.74
6631,4/15/2021 10:42,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550213,1,24.78,24.78
6632,4/15/2021 10:42,,Sheba Perfect Portions Pat Wet Cat Food,22197,550213,1,9.78,9.78
6633,4/15/2021 10:42,,UltraSound Dog Barking Deterrent,22720,550213,1,64.74,64.74
6634,4/15/2021 10:43,,Indoor Pet Camera,22502,550214,1,49.74,49.74
6635,4/15/2021 10:43,,Indoor Pet Camera,22502,550215,2,99.48,49.74
6636,4/15/2021 10:43,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550214,1,24.78,24.78
6637,4/15/2021 10:43,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550215,1,24.78,24.78
6638,4/15/2021 10:43,,Rechargeable Pet Nail Grinder,22960,550215,1,49.74,49.74
6639,4/15/2021 10:43,,Sheba Perfect Portions Pat Wet Cat Food,22197,550215,1,9.78,9.78
6640,4/15/2021 11:06,13516.0,Rechargeable Pet Nail Grinder,22960,550216,1,25.5,25.5
6641,4/15/2021 11:31,13117.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550242,1,29.7,29.7
6642,4/15/2021 11:36,18171.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550250,1,29.7,29.7
6643,4/15/2021 11:36,18171.0,Pet Odor Eliminator,84879,550250,3,30.42,10.14
6644,4/15/2021 11:44,14323.0,Rechargeable Pet Nail Grinder,22960,550251,1,25.5,25.5
6645,4/15/2021 11:44,14323.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550251,1,76.5,76.5
6646,4/15/2021 11:47,13468.0,Dog and Puppy Pads,85123A,550255,1,17.7,17.7
6647,4/15/2021 11:47,13468.0,NexGard Chew for Dogs,82484,550255,1,47.7,47.7
6648,4/15/2021 12:23,15498.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550274,1,29.7,29.7
6649,4/15/2021 12:35,13993.0,Pet Odor Eliminator,84879,550275,2,20.28,10.14
6650,4/15/2021 12:35,13993.0,Rechargeable Pet Nail Grinder,22960,550275,1,25.5,25.5
6651,4/15/2021 12:48,12639.0,Pet Grooming Brush,20725,550277,2,19.8,9.9
6652,4/15/2021 12:48,12639.0,Rechargeable Pet Nail Grinder,22960,550277,1,25.5,25.5
6653,4/15/2021 12:48,12989.0,Canned Cat Food,21137,550276,4,81.36,20.34
6654,4/15/2021 13:15,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550278,10,647.4,64.74
6655,4/15/2021 13:15,,Pet Grooming Brush,20725,550278,6,178.56,29.76
6656,4/15/2021 13:15,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550278,2,299.52,149.76
6657,4/15/2021 13:16,14700.0,Earth Rated Dog Poop Bags,85099B,550279,2,24.96,12.48
6658,4/15/2021 13:16,14700.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550279,2,24.96,12.48
6659,4/15/2021 13:16,14700.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550279,1,76.5,76.5
6660,4/15/2021 13:31,13048.0,Earth Rated Dog Poop Bags,85099B,550280,2,24.96,12.48
6661,4/15/2021 13:31,13048.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550280,4,49.92,12.48
6662,4/15/2021 13:31,13048.0,Pet Grooming Brush,20725,550280,2,19.8,9.9
6663,4/15/2021 14:14,15027.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550286,2,59.4,29.7
6664,4/15/2021 14:45,15246.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550290,1,76.5,76.5
6665,4/15/2021 15:31,14527.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550292,1,29.7,29.7
6666,4/15/2021 15:58,14056.0,Pet Grooming Brush,20725,550297,1,9.9,9.9
6667,4/15/2021 16:11,17346.0,Dog and Puppy Pads,85123A,550298,1,17.7,17.7
6668,4/15/2021 16:11,17346.0,Earth Rated Dog Poop Bags,85099B,550298,2,24.96,12.48
6669,4/18/2021 13:13,,Indoor Pet Camera,22502,550458,1,64.74,64.74
6670,4/15/2021 16:46,17389.0,Rechargeable Pet Nail Grinder,22960,550299,6,153.0,25.5
6671,4/17/2021 10:15,17243.0,Dog and Puppy Pads,85123A,550301,2,35.4,17.7
6672,4/17/2021 10:15,17243.0,NexGard Chew for Dogs,82484,550301,1,47.7,47.7
6673,4/17/2021 10:21,18213.0,Dog and Puppy Pads,85123A,550303,1,17.7,17.7
6674,4/17/2021 10:27,14092.0,Rechargeable Pet Nail Grinder,22960,550304,2,45.0,22.5
6675,4/17/2021 10:27,17920.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550305,1,29.7,29.7
6676,4/17/2021 10:56,13854.0,Pet Odor Eliminator,84879,550307,3,30.42,10.14
6677,4/17/2021 10:57,17029.0,Earth Rated Dog Poop Bags,85099B,550308,34,365.16,10.74
6678,4/17/2021 11:18,13089.0,Pet Odor Eliminator,84879,550312,6,60.84,10.14
6679,4/17/2021 11:30,16905.0,Pet Odor Eliminator,84879,550314,3,30.42,10.14
6680,4/17/2021 12:25,16085.0,Rechargeable Pet Nail Grinder,22960,550318,1,25.5,25.5
6681,4/17/2021 12:37,12748.0,Sheba Perfect Portions Pat Wet Cat Food,22197,550320,1,5.1,5.1
6682,4/17/2021 12:38,12748.0,Rechargeable Pet Nail Grinder,22960,550320,1,25.5,25.5
6683,4/17/2021 12:49,16770.0,Dog and Puppy Pads,85123A,550321,1,17.7,17.7
6684,4/17/2021 12:53,14524.0,Pet Grooming Brush,20725,550322,1,9.9,9.9
6685,4/17/2021 12:57,13692.0,Pet Odor Eliminator,84879,550323,8,81.12,10.14
6686,4/17/2021 13:04,15745.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550325,1,76.5,76.5
6687,4/17/2021 13:07,12878.0,Earth Rated Dog Poop Bags,85099B,550327,2,24.96,12.48
6688,4/17/2021 13:43,15555.0,Dog and Puppy Pads,85123A,550331,1,17.7,17.7
6689,4/17/2021 13:43,15555.0,NexGard Chew for Dogs,82484,550331,1,47.7,47.7
6690,4/17/2021 13:43,15555.0,Pet Grooming Brush,20725,550331,1,9.9,9.9
6691,4/17/2021 14:05,15410.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550333,1,76.5,76.5
6692,4/17/2021 14:06,15410.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550333,2,59.4,29.7
6693,4/17/2021 14:36,15535.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550335,1,76.5,76.5
6694,4/17/2021 15:33,12413.0,Earth Rated Dog Poop Bags,85099B,550338,2,24.96,12.48
6695,4/17/2021 15:53,13018.0,Rechargeable Pet Nail Grinder,22960,550341,1,25.5,25.5
6696,4/17/2021 15:53,13695.0,Pet Odor Eliminator,84879,550340,2,20.28,10.14
6697,4/17/2021 15:55,13018.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550342,1,29.7,29.7
6698,4/18/2021 9:06,15304.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550345,1,76.5,76.5
6699,4/18/2021 9:31,16639.0,Dog and Puppy Pads,85123A,550346,1,17.7,17.7
6700,4/18/2021 9:31,16639.0,Rechargeable Pet Nail Grinder,22960,550346,1,25.5,25.5
6701,4/18/2021 9:33,14227.0,Dog and Puppy Pads,85123A,550347,1,17.7,17.7
6702,4/18/2021 9:33,14227.0,Pet Odor Eliminator,84879,550347,3,30.42,10.14
6703,4/18/2021 9:38,16947.0,Indoor Pet Camera,22502,550348,1,35.7,35.7
6704,4/18/2021 9:38,16947.0,NexGard Chew for Dogs,82484,550348,1,47.7,47.7
6705,4/18/2021 9:38,16947.0,Pet Odor Eliminator,84879,550348,3,30.42,10.14
6706,4/18/2021 10:04,15491.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550350,2,59.4,29.7
6707,4/18/2021 10:04,15491.0,Rechargeable Pet Nail Grinder,22960,550350,1,25.5,25.5
6708,4/18/2021 10:04,15491.0,Sheba Perfect Portions Pat Wet Cat Food,22197,550350,2,10.2,5.1
6709,4/18/2021 10:04,15491.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550350,1,76.5,76.5
6710,4/18/2021 10:20,15491.0,Indoor Pet Camera,22502,550351,1,35.7,35.7
6711,4/18/2021 10:21,16719.0,Dog and Puppy Pads,85123A,550352,1,17.7,17.7
6712,4/18/2021 10:35,16617.0,Dog and Puppy Pads,85123A,550357,3,53.1,17.7
6713,4/18/2021 10:41,17841.0,Canned Cat Food,21137,550359,3,67.5,22.5
6714,4/18/2021 10:41,17841.0,Dog and Puppy Pads,85123A,550359,2,35.4,17.7
6715,4/18/2021 11:10,13082.0,Indoor Pet Camera,22502,550361,1,35.7,35.7
6716,4/18/2021 11:13,13113.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550362,9,224.1,24.9
6717,4/18/2021 11:29,16713.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550364,1,76.5,76.5
6718,4/18/2021 11:59,16746.0,Earth Rated Dog Poop Bags,85099B,550408,2,24.96,12.48
6719,4/18/2021 11:59,16746.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550408,2,24.96,12.48
6720,4/18/2021 11:59,16746.0,Pet Grooming Brush,20725,550408,2,19.8,9.9
6721,4/18/2021 12:16,15265.0,Pet Odor Eliminator,84879,550438,3,30.42,10.14
6722,4/18/2021 12:16,15265.0,Rechargeable Pet Nail Grinder,22960,550438,1,25.5,25.5
6723,4/18/2021 12:16,15265.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550438,1,76.5,76.5
6724,4/18/2021 12:17,18231.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550439,1,29.7,29.7
6725,4/18/2021 12:28,16550.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
6726,4/18/2021 12:36,13871.0,NexGard Chew for Dogs,82484,550446,1,47.7,47.7
6727,4/18/2021 12:36,13871.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550446,1,76.5,76.5
6728,4/18/2021 12:36,16033.0,Dog and Puppy Pads,85123A,550447,1,17.7,17.7
6729,4/18/2021 12:36,16033.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550447,1,29.7,29.7
6730,4/18/2021 12:36,16033.0,Rechargeable Pet Nail Grinder,22960,550447,1,25.5,25.5
6731,4/18/2021 12:56,14525.0,Dog and Puppy Pads,85123A,550452,11,168.3,15.3
6732,4/18/2021 13:02,13098.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,65.7
6733,4/18/2021 13:08,15749.0,Dog and Puppy Pads,85123A,,-321,-4911.3,15.3
6734,4/18/2021 13:12,13798.0,Pet Grooming Brush,20725,550457,17,147.9,8.7
6735,4/18/2021 13:13,,Dog and Puppy Pads,85123A,550458,1,34.74,34.74
6736,4/18/2021 13:13,,Earth Rated Dog Poop Bags,85099B,550458,2,49.56,24.78
6737,4/18/2021 13:13,,Earth Rated Dog Poop Bags,85099B,550458,3,44.28,14.76
6738,4/18/2021 13:13,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550458,1,64.74,64.74
6739,4/18/2021 13:13,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550458,1,24.78,24.78
6740,4/18/2021 13:13,,Pet Grooming Brush,20725,550458,1,24.78,24.78
6741,4/18/2021 13:13,,Rechargeable Pet Nail Grinder,22960,550458,1,49.74,49.74
6742,4/18/2021 13:13,,Sheba Perfect Portions Pat Wet Cat Food,22197,550458,2,19.56,9.78
6743,4/18/2021 13:13,,UltraSound Dog Barking Deterrent,22720,550458,1,64.74,64.74
6744,4/18/2021 13:17,18116.0,Dog and Puppy Pads,85123A,550459,1,17.7,17.7
6745,4/18/2021 13:20,15749.0,Dog and Puppy Pads,85123A,550461,322,4636.8,14.4
6746,4/18/2021 13:22,16458.0,Dog and Puppy Pads,85123A,550462,1,17.7,17.7
6747,4/18/2021 13:22,16458.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550462,2,24.96,12.48
6748,4/18/2021 13:30,16550.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550464,1,29.7,29.7
6749,4/18/2021 13:30,16550.0,Sheba Perfect Portions Pat Wet Cat Food,22197,550464,1,5.1,5.1
6750,4/18/2021 13:30,16550.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550464,1,76.5,76.5
6751,4/18/2021 13:36,18009.0,Dog and Puppy Pads,85123A,550467,1,17.7,17.7
6752,4/18/2021 13:36,18009.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550467,1,29.7,29.7
6753,4/18/2021 13:36,18009.0,NexGard Chew for Dogs,82484,550467,1,47.7,47.7
6754,4/18/2021 13:43,16700.0,Pet Grooming Brush,20725,550468,2,19.8,9.9
6755,4/18/2021 13:46,16399.0,Dog and Puppy Pads,85123A,550469,1,17.7,17.7
6756,4/18/2021 13:46,16399.0,Pet Grooming Brush,20725,550469,1,9.9,9.9
6757,4/18/2021 13:49,,Dog and Puppy Pads,85123A,550470,1,34.74,34.74
6758,4/18/2021 13:49,,Earth Rated Dog Poop Bags,85099B,550470,1,24.78,24.78
6759,4/18/2021 13:49,,Indoor Pet Camera,22502,550470,1,64.74,64.74
6760,4/18/2021 13:49,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550470,1,64.74,64.74
6761,4/18/2021 13:49,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550470,1,24.78,24.78
6762,4/18/2021 13:49,,Pet Grooming Brush,20725,550470,1,24.78,24.78
6763,4/18/2021 13:49,,Rechargeable Pet Nail Grinder,22960,550470,1,49.74,49.74
6764,4/18/2021 13:49,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550470,1,149.76,149.76
6765,4/18/2021 13:52,,Dog and Puppy Pads,85123A,550471,1,34.74,34.74
6766,4/18/2021 13:52,,Earth Rated Dog Poop Bags,85099B,550471,1,24.78,24.78
6767,4/18/2021 13:52,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,550471,1,34.74,34.74
6768,4/18/2021 13:52,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550471,1,64.74,64.74
6769,4/18/2021 13:52,,Pet Grooming Brush,20725,550471,1,24.78,24.78
6770,4/18/2021 13:52,,Pet Odor Eliminator,84879,550471,2,37.44,18.72
6771,4/18/2021 13:52,,Sheba Perfect Portions Pat Wet Cat Food,22197,550471,4,39.12,9.78
6772,4/18/2021 13:54,14623.0,Earth Rated Dog Poop Bags,85099B,550473,1,12.48,12.48
6773,4/18/2021 13:58,,Dog and Puppy Pads,85123A,550474,1,34.74,34.74
6774,4/18/2021 13:58,,Earth Rated Dog Poop Bags,85099B,550474,1,24.78,24.78
6775,4/18/2021 13:58,,Indoor Pet Camera,22502,550474,1,64.74,64.74
6776,4/18/2021 13:58,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550474,1,64.74,64.74
6777,4/18/2021 13:58,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550474,1,24.78,24.78
6778,4/18/2021 13:58,,Sheba Perfect Portions Pat Wet Cat Food,22197,550474,1,9.78,9.78
6779,4/18/2021 13:58,,UltraSound Dog Barking Deterrent,22720,550474,1,29.7,29.7
6780,4/18/2021 13:59,13798.0,Earth Rated Dog Poop Bags,85099B,,0,0.0,10.74
6781,4/18/2021 14:01,15625.0,Pet Grooming Brush,20725,550479,2,19.8,9.9
6782,4/18/2021 14:01,15625.0,Rechargeable Pet Nail Grinder,22960,550479,1,25.5,25.5
6783,4/18/2021 14:01,17338.0,Dog and Puppy Pads,85123A,550477,1,17.7,17.7
6784,4/18/2021 14:44,14180.0,NexGard Chew for Dogs,82484,550492,1,47.7,47.7
6785,4/18/2021 14:50,15311.0,Earth Rated Dog Poop Bags,85099B,550493,17,182.58,10.74
6786,4/18/2021 15:05,,Earth Rated Dog Poop Bags,85099B,550496,1,24.78,24.78
6787,4/18/2021 15:05,,Indoor Pet Camera,22502,550496,1,64.74,64.74
6788,4/18/2021 15:05,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550496,1,64.74,64.74
6789,4/18/2021 15:05,,Pet Grooming Brush,20725,550496,1,24.78,24.78
6790,4/18/2021 15:05,,Sheba Perfect Portions Pat Wet Cat Food,22197,550496,1,9.78,9.78
6791,4/18/2021 15:05,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550496,1,76.5,76.5
6792,4/18/2021 15:05,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550496,1,149.76,149.76
6793,4/18/2021 15:16,,Dog and Puppy Pads,85123A,550499,1,17.7,17.7
6794,4/18/2021 15:16,,Dog and Puppy Pads,85123A,550499,1,34.74,34.74
6795,4/18/2021 15:16,,Earth Rated Dog Poop Bags,85099B,550499,1,24.78,24.78
6796,4/18/2021 15:16,,Indoor Pet Camera,22502,550499,1,64.74,64.74
6797,4/18/2021 15:16,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550499,1,64.74,64.74
6798,4/18/2021 15:16,,Pet Grooming Brush,20725,550499,1,24.78,24.78
6799,4/18/2021 15:16,,Rechargeable Pet Nail Grinder,22960,550499,1,49.74,49.74
6800,4/18/2021 15:16,,UltraSound Dog Barking Deterrent,22720,550499,1,29.7,29.7
6801,4/18/2021 15:26,,Dog and Puppy Pads,85123A,550500,2,35.4,17.7
6802,4/18/2021 15:26,,Dog and Puppy Pads,85123A,550500,2,69.48,34.74
6803,4/18/2021 15:26,,Indoor Pet Camera,22502,550500,1,64.74,64.74
6804,4/18/2021 15:26,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550500,1,64.74,64.74
6805,4/18/2021 15:26,,Pet Grooming Brush,20725,550500,1,24.78,24.78
6806,4/18/2021 15:26,,Rechargeable Pet Nail Grinder,22960,550500,1,49.74,49.74
6807,4/18/2021 15:26,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550500,1,76.5,76.5
6808,4/18/2021 15:31,15508.0,Earth Rated Dog Poop Bags,85099B,550503,2,24.96,12.48
6809,4/18/2021 15:31,15508.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550503,1,76.5,76.5
6810,4/18/2021 16:31,18069.0,Dog and Puppy Pads,85123A,550512,1,17.7,17.7
6811,4/18/2021 16:31,18069.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550512,1,29.7,29.7
6812,4/18/2021 16:31,18069.0,Pet Grooming Brush,20725,550512,1,9.9,9.9
6813,4/18/2021 17:29,14502.0,Dog and Puppy Pads,85123A,550515,1,17.7,17.7
6814,4/18/2021 17:29,14502.0,Pet Odor Eliminator,84879,550515,1,10.14,10.14
6815,4/19/2021 8:17,14352.0,Dog and Puppy Pads,85123A,550517,1,17.7,17.7
6816,4/19/2021 8:17,14352.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550517,1,29.7,29.7
6817,4/19/2021 8:17,14352.0,Pet Odor Eliminator,84879,550517,2,20.28,10.14
6818,4/19/2021 8:17,14352.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550517,1,76.5,76.5
6819,4/19/2021 9:31,13141.0,Dog and Puppy Pads,85123A,550519,3,53.1,17.7
6820,4/19/2021 9:31,13141.0,Earth Rated Dog Poop Bags,85099B,550519,2,24.96,12.48
6821,4/19/2021 9:31,13141.0,Pet Grooming Brush,20725,550519,2,19.8,9.9
6822,4/19/2021 9:31,13141.0,Rechargeable Pet Nail Grinder,22960,550519,1,25.5,25.5
6823,4/19/2021 9:49,13647.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550521,2,24.96,12.48
6824,4/19/2021 9:49,13647.0,Pet Odor Eliminator,84879,550521,2,20.28,10.14
6825,4/19/2021 10:04,12947.0,Pet Grooming Brush,20725,550522,2,19.8,9.9
6826,4/19/2021 10:08,15594.0,Rechargeable Pet Nail Grinder,22960,550523,1,25.5,25.5
6827,4/19/2021 10:19,14672.0,Indoor Pet Camera,22502,550525,1,35.7,35.7
6828,4/19/2021 10:19,14672.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550525,2,59.4,29.7
6829,4/19/2021 10:40,14309.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550526,1,76.5,76.5
6830,4/19/2021 10:48,12476.0,Pet Odor Eliminator,84879,550527,7,70.98,10.14
6831,4/19/2021 10:48,12476.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550527,1,76.5,76.5
6832,4/19/2021 10:49,17663.0,Dog and Puppy Pads,85123A,550528,1,17.7,17.7
6833,4/19/2021 10:49,17663.0,Pet Odor Eliminator,84879,550528,2,20.28,10.14
6834,4/19/2021 10:49,17663.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550528,1,76.5,76.5
6835,4/19/2021 11:02,14606.0,Dog and Puppy Pads,85123A,550532,1,17.7,17.7
6836,4/19/2021 11:19,14211.0,Earth Rated Dog Poop Bags,85099B,550535,2,24.96,12.48
6837,4/19/2021 11:19,14211.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550535,2,24.96,12.48
6838,4/19/2021 11:33,,Dog and Puppy Pads,85123A,550541,1,17.7,17.7
6839,4/19/2021 11:33,,Dog and Puppy Pads,85123A,550541,1,34.74,34.74
6840,4/19/2021 11:33,,Earth Rated Dog Poop Bags,85099B,550541,1,24.78,24.78
6841,4/19/2021 11:33,,Pet Odor Eliminator,84879,550541,4,32.4,8.1
6842,4/19/2021 11:33,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550541,1,76.5,76.5
6843,4/19/2021 11:37,,Dog and Puppy Pads,85123A,550542,5,88.5,17.7
6844,4/19/2021 11:37,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550542,1,64.74,64.74
6845,4/19/2021 11:37,,Pet Odor Eliminator,84879,550542,11,89.1,8.1
6846,4/19/2021 11:37,,Sheba Perfect Portions Pat Wet Cat Food,22197,550542,1,9.78,9.78
6847,4/19/2021 11:46,14242.0,Dog and Puppy Pads,85123A,550560,1,17.7,17.7
6848,4/19/2021 11:46,14242.0,Earth Rated Dog Poop Bags,85099B,550560,2,24.96,12.48
6849,4/19/2021 12:26,14662.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550612,1,29.7,29.7
6850,4/19/2021 12:26,16180.0,Earth Rated Dog Poop Bags,85099B,550613,17,168.3,9.9
6851,4/19/2021 12:26,16180.0,Rechargeable Pet Nail Grinder,22960,550613,1,25.5,25.5
6852,4/19/2021 12:26,16180.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550613,1,76.5,76.5
6853,4/19/2021 12:41,16730.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550615,1,29.7,29.7
6854,4/19/2021 13:03,13376.0,Pet Grooming Brush,20725,550617,2,19.8,9.9
6855,4/19/2021 13:03,13376.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550617,1,76.5,76.5
6856,4/19/2021 13:09,14156.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550618,1,29.7,29.7
6857,4/19/2021 13:21,15717.0,Dog and Puppy Pads,85123A,550619,2,35.4,17.7
6858,4/19/2021 13:21,15717.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550619,1,29.7,29.7
6859,4/19/2021 13:39,12585.0,Pet Odor Eliminator,84879,550620,6,60.84,10.14
6860,4/19/2021 13:39,12585.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,550620,1,76.5,76.5
6861,4/19/2021 13:41,13263.0,Dog and Puppy Pads,85123A,550621,1,17.7,17.7
6862,4/19/2021 13:49,13735.0,Pet Odor Eliminator,84879,550622,3,30.42,10.14
6863,4/19/2021 13:57,14201.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550624,1,29.7,29.7
6864,4/19/2021 13:57,14201.0,Pet Odor Eliminator,84879,550624,3,30.42,10.14
6865,4/19/2021 14:36,16633.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550627,1,29.7,29.7
6866,4/19/2021 14:51,15225.0,Dog and Puppy Pads,85123A,550631,2,35.4,17.7
6867,4/19/2021 14:57,17449.0,NexGard Chew for Dogs,82484,550633,1,47.7,47.7
6868,4/19/2021 15:20,18173.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550635,10,249.0,24.9
6869,4/19/2021 15:37,,Earth Rated Dog Poop Bags,85099B,550636,1,24.78,24.78
6870,4/19/2021 15:37,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,550636,1,64.74,64.74
6871,4/19/2021 15:37,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550636,1,24.78,24.78
6872,4/19/2021 15:37,,Pet Odor Eliminator,84879,550636,4,32.4,8.1
6873,4/19/2021 15:37,,UltraSound Dog Barking Deterrent,22720,550636,1,29.7,29.7
6874,4/19/2021 15:39,14415.0,Dog and Puppy Pads,85123A,550637,2,35.4,17.7
6875,4/19/2021 15:39,14415.0,Earth Rated Dog Poop Bags,85099B,550637,1,12.48,12.48
6876,4/19/2021 15:39,14415.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,550637,1,12.48,12.48
6877,4/19/2021 15:39,14415.0,Pet Grooming Brush,20725,550637,1,9.9,9.9
