transaction_date,customer_id,sale_product_description,stock_code,invoice_no,quantity,sale,unit_price
2021-04-01 13:20:00,12949,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548648,1,76.5,76.5
2021-04-01 13:22:00,14852,Dog and Puppy Pads,85123,548650,2,35.4,17.7
2021-04-01 13:47:00,15605,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548655,1,76.5,76.5
2021-04-01 14:44:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,548663,1,24.78,24.78
2021-04-01 14:45:00,14911,NexGard Chew for Dogs,82484,548664,1,47.4,47.4
2021-04-01 14:45:00,14911,Sheba Perfect Portions Pat Wet Cat Food,22197,548664,2,10.2,5.1
2021-04-01 14:58:00,13124,Indoor Pet Camera,22502,548666,1,35.7,35.7
2021-04-01 14:58:00,13124,Pet Odor Eliminator,84879,548666,4,40.56,10.14
2021-04-01 14:58:00,13124,ProBiotic Supplements for Dogs,79321,548666,1,34.5,34.5
2021-04-01 14:58:00,13124,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548666,1,76.5,76.5
2021-04-01 15:37:00,15356,Pet Odor Eliminator,84879,548670,1,10.14,10.14
2021-04-01 15:37:00,15356,UltraSound Dog Barking Deterrent,22720,548670,1,29.7,29.7
2021-04-01 16:18:00,13767,Pet Odor Eliminator,84879,548673,6,60.84,10.14
2021-04-01 16:18:00,13767,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548673,1,76.5,76.5
2021-04-01 16:49:00,15856,NexGard Chew for Dogs,82484,548686,2,81.0,40.5
2021-04-01 16:49:00,15856,Sheba Perfect Portions Pat Wet Cat Food,22197,548686,17,73.44,4.32
2021-04-03 10:49:00,15482,Dog and Puppy Pads,85123,548697,11,168.3,15.3
2021-04-03 10:55:00,18109,Indoor Pet Camera,22502,548698,1,35.7,35.7
2021-04-03 10:55:00,18109,NexGard Chew for Dogs,82484,548698,1,47.7,47.7
2021-04-03 10:55:00,18109,Sheba Perfect Portions Pat Wet Cat Food,22197,548698,1,5.1,5.1
2021-04-03 11:08:00,-1,Dog and Puppy Pads,85123,548699,1,17.7,17.7
2021-04-03 11:36:00,17629,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548701,1,29.7,29.7
2021-04-03 11:37:00,16010,Dog and Puppy Pads,85123,548703,1,17.7,17.7
2021-04-03 11:37:00,16010,Pet Grooming Brush,20725,548703,1,9.9,9.9
2021-04-03 11:51:00,13408,Pet Grooming Brush,20725,548706,2,19.8,9.9
2021-04-03 12:41:00,13269,Canned Cat Food,21137,548708,1,22.5,22.5
2021-04-03 12:41:00,13269,Dog and Puppy Pads,85123,548708,1,17.7,17.7
2021-04-03 12:41:00,13269,Earth Rated Dog Poop Bags,85099,548708,2,24.96,12.48
2021-04-03 12:41:00,13269,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548708,1,29.7,29.7
2021-04-03 12:41:00,13269,Sheba Perfect Portions Pat Wet Cat Food,22197,548708,4,20.4,5.1
2021-04-03 12:46:00,17744,Sheba Perfect Portions Pat Wet Cat Food,22197,548709,2,10.2,5.1
2021-04-03 14:24:00,18116,Dog and Puppy Pads,85123,548711,1,17.7,17.7
2021-04-03 14:24:00,18116,Sheba Perfect Portions Pat Wet Cat Food,22197,548711,1,5.1,5.1
2021-04-03 14:42:00,17050,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548712,1,29.7,29.7
2021-04-03 14:42:00,17050,Rechargeable Pet Nail Grinder,22960,548712,2,51.0,25.5
2021-04-03 14:42:00,17050,UltraSound Dog Barking Deterrent,22720,548712,1,29.7,29.7
2021-04-03 15:07:00,17337,Dog and Puppy Pads,85123,548714,1,17.7,17.7
2021-04-03 15:22:00,17758,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,548715,1,17.7,17.7
2021-04-03 15:22:00,17758,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,548715,1,12.48,12.48
2021-04-04 09:38:00,13767,Pet Odor Eliminator,84879,548726,6,60.84,10.14
2021-04-04 09:38:00,13767,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548726,1,76.5,76.5
2021-04-04 09:55:00,13198,Earth Rated Dog Poop Bags,85099,548728,2,24.96,12.48
2021-04-04 10:16:00,16142,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548732,1,29.7,29.7
2021-04-04 10:29:00,17648,NexGard Chew for Dogs,82484,548733,1,47.7,47.7
2021-04-04 10:29:00,17648,Rechargeable Pet Nail Grinder,22960,548733,1,25.5,25.5
2021-04-04 10:29:00,17648,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548733,1,76.5,76.5
2021-04-04 10:29:00,17648,UltraSound Dog Barking Deterrent,22720,548733,1,29.7,29.7
2021-04-04 10:40:00,13059,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548734,2,153.0,76.5
2021-04-04 10:52:00,15039,Earth Rated Dog Poop Bags,85099,548735,2,24.96,12.48
2021-04-04 10:52:00,15039,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,548735,4,49.92,12.48
2021-04-04 11:18:00,12682,Pet Grooming Brush,20725,548737,4,39.6,9.9
2021-04-04 11:28:00,15493,NexGard Chew for Dogs,82484,548739,1,47.7,47.7
2021-04-04 11:28:00,15493,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548739,1,76.5,76.5
2021-04-04 11:34:00,13319,Earth Rated Dog Poop Bags,85099,548740,2,24.96,12.48
2021-04-04 11:34:00,13319,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548740,2,59.4,29.7
2021-04-04 11:34:00,13319,Pet Grooming Brush,20725,548740,2,19.8,9.9
2021-04-04 11:34:00,13319,Pet Odor Eliminator,84879,548740,3,30.42,10.14
2021-04-04 11:34:00,13319,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548740,1,76.5,76.5
2021-04-04 12:05:00,14895,Dog and Puppy Pads,85123,548743,1,17.7,17.7
2021-04-04 12:07:00,17725,Indoor Pet Camera,22502,548744,1,35.7,35.7
2021-04-04 12:17:00,15223,Rechargeable Pet Nail Grinder,22960,548747,1,25.5,25.5
2021-04-04 12:17:00,15223,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548747,2,153.0,76.5
2021-04-04 12:29:00,13004,Dog and Puppy Pads,85123,548749,1,17.7,17.7
2021-04-04 12:29:00,13004,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,548749,2,24.96,12.48
2021-04-04 12:31:00,17419,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548757,2,59.4,29.7
2021-04-04 12:34:00,17886,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548768,1,76.5,76.5
2021-04-04 12:37:00,13294,Earth Rated Dog Poop Bags,85099,548780,2,23.4,11.7
2021-04-04 12:42:00,14711,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548792,1,29.7,29.7
2021-04-04 12:42:00,14711,Pet Odor Eliminator,84879,548792,4,40.56,10.14
2021-04-04 12:42:00,14711,Sheba Perfect Portions Pat Wet Cat Food,22197,548792,2,10.2,5.1
2021-04-04 12:42:00,15752,Earth Rated Dog Poop Bags,85099,548796,2,24.96,12.48
2021-04-04 12:42:00,15752,Pet Grooming Brush,20725,548796,2,19.8,9.9
2021-04-04 12:52:00,13098,Rechargeable Pet Nail Grinder,22960,548806,2,45.0,22.5
2021-04-04 12:55:00,17774,Dog and Puppy Pads,85123,548808,1,17.7,17.7
2021-04-04 12:55:00,17774,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548808,1,29.7,29.7
2021-04-04 12:55:00,17774,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548808,1,76.5,76.5
2021-04-04 13:29:00,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548858,1,76.5,76.5
2021-04-04 13:32:00,13668,Indoor Pet Camera,22502,548859,1,35.7,35.7
2021-04-04 13:32:00,13668,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548859,1,29.7,29.7
2021-04-04 13:38:00,13263,Dog and Puppy Pads,85123,548860,1,17.7,17.7
2021-04-04 13:38:00,13263,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548860,1,29.7,29.7
2021-04-04 13:38:00,13263,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548860,1,76.5,76.5
2021-04-04 13:42:00,18185,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548861,1,76.5,76.5
2021-04-04 13:42:00,18185,UltraSound Dog Barking Deterrent,22720,548861,1,29.7,29.7
2021-04-04 13:57:00,15311,Earth Rated Dog Poop Bags,85099,548863,17,182.58,10.74
2021-04-04 13:57:00,15311,Sheba Perfect Portions Pat Wet Cat Food,22197,548863,17,73.44,4.32
2021-04-04 14:00:00,15756,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548864,1,76.5,76.5
2021-04-04 14:09:00,14747,Dog and Puppy Pads,85123,548865,1,17.7,17.7
2021-04-04 14:09:00,14747,UltraSound Dog Barking Deterrent,22720,548865,1,29.7,29.7
2021-04-04 14:17:00,14719,Canned Cat Food,21137,548867,1,22.5,22.5
2021-04-04 14:28:00,13015,Indoor Pet Camera,22502,548868,1,35.7,35.7
2021-04-04 14:28:00,13015,Pet Odor Eliminator,84879,548868,2,20.28,10.14
2021-04-04 14:28:00,13015,Rechargeable Pet Nail Grinder,22960,548868,1,25.5,25.5
2021-04-04 14:28:00,13015,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548868,1,76.5,76.5
2021-04-04 14:28:00,13015,UltraSound Dog Barking Deterrent,22720,548868,1,29.7,29.7
2021-04-04 14:31:00,17114,Dog and Puppy Pads,85123,548869,1,17.7,17.7
2021-04-04 14:31:00,17114,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548869,1,76.5,76.5
2021-04-04 15:18:00,17716,Rechargeable Pet Nail Grinder,22960,548874,1,25.5,25.5
2021-04-04 15:18:00,17716,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548874,1,76.5,76.5
2021-04-04 15:54:00,-1,Dog and Puppy Pads,85123,548893,1,34.74,34.74
2021-04-04 15:54:00,-1,Earth Rated Dog Poop Bags,85099,548893,2,29.52,14.76
2021-04-04 15:54:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548893,1,64.74,64.74
2021-04-04 15:54:00,-1,Pet Grooming Brush,20725,548893,1,24.78,24.78
2021-04-04 15:54:00,-1,Rechargeable Pet Nail Grinder,22960,548893,1,49.74,49.74
2021-04-04 15:54:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548893,1,149.76,149.76
2021-04-04 16:01:00,-1,Earth Rated Dog Poop Bags,85099,548894,4,59.04,14.76
2021-04-04 16:01:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548894,1,64.74,64.74
2021-04-04 16:01:00,-1,NexGard Chew for Dogs,82484,548894,1,99.78,99.78
2021-04-04 16:01:00,-1,Pet Odor Eliminator,84879,548894,2,37.44,18.72
2021-04-04 16:01:00,-1,Rechargeable Pet Nail Grinder,22960,548894,1,49.74,49.74
2021-04-04 16:01:00,-1,UltraSound Dog Barking Deterrent,22720,548894,1,64.74,64.74
2021-04-04 16:21:00,13767,Pet Odor Eliminator,84879,548896,6,60.84,10.14
2021-04-04 16:28:00,17214,Dog and Puppy Pads,85123,548898,2,35.4,17.7
2021-04-04 16:31:00,15838,Earth Rated Dog Poop Bags,85099,548899,17,182.58,10.74
2021-04-04 16:36:00,17848,Pet Odor Eliminator,84879,548900,5,50.7,10.14
2021-04-05 09:32:00,16586,Indoor Pet Camera,22502,548912,3,89.1,29.7
2021-04-05 09:32:00,16586,NexGard Chew for Dogs,82484,548912,2,81.0,40.5
2021-04-05 10:07:00,14849,Pet Odor Eliminator,84879,548916,4,40.56,10.14
2021-04-05 10:18:00,13013,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548919,1,76.5,76.5
2021-04-05 10:19:00,13018,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548920,1,76.5,76.5
2021-04-05 10:46:00,15572,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548952,1,29.7,29.7
2021-04-05 10:58:00,12744,Earth Rated Dog Poop Bags,85099,548968,4,49.92,12.48
2021-04-05 10:58:00,12744,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,548968,4,49.92,12.48
2021-04-05 10:58:00,12744,Sheba Perfect Portions Pat Wet Cat Food,22197,548968,17,73.44,4.32
2021-04-05 11:03:00,14646,Earth Rated Dog Poop Bags,85099,548970,34,336.6,9.9
2021-04-05 11:44:00,15674,Dog and Puppy Pads,85123,548973,1,17.7,17.7
2021-04-05 11:44:00,15674,Indoor Pet Camera,22502,548973,1,35.7,35.7
2021-04-06 13:28:00,14587,Pet Grooming Brush,20725,549120,1,9.9,9.9
2021-04-05 11:44:00,15674,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548973,2,59.4,29.7
2021-04-05 11:44:00,15674,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,548973,2,23.4,11.7
2021-04-05 11:44:00,15674,Sheba Perfect Portions Pat Wet Cat Food,22197,548973,2,10.2,5.1
2021-04-05 11:44:00,15674,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548973,1,76.5,76.5
2021-04-05 11:47:00,15194,Pet Odor Eliminator,84879,548974,4,40.56,10.14
2021-04-05 11:47:00,15194,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548974,1,76.5,76.5
2021-04-05 11:47:00,17596,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548975,1,29.7,29.7
2021-04-05 12:08:00,15727,Dog and Puppy Pads,85123,548978,2,35.4,17.7
2021-04-05 12:08:00,15727,Sheba Perfect Portions Pat Wet Cat Food,22197,548978,2,10.2,5.1
2021-04-05 12:08:00,15727,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548978,1,76.5,76.5
2021-04-05 12:08:00,15727,UltraSound Dog Barking Deterrent,22720,548978,1,29.7,29.7
2021-04-05 12:12:00,13798,Earth Rated Dog Poop Bags,85099,548979,17,182.58,10.74
2021-04-05 12:30:00,16906,Dog and Puppy Pads,85123,548983,1,17.7,17.7
2021-04-05 12:30:00,16906,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548983,1,76.5,76.5
2021-04-05 12:37:00,14546,Indoor Pet Camera,22502,548984,1,35.7,35.7
2021-04-05 12:37:00,14546,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548984,1,29.7,29.7
2021-04-05 12:37:00,14546,Pet Grooming Brush,20725,548984,1,9.9,9.9
2021-04-05 12:37:00,14546,UltraSound Dog Barking Deterrent,22720,548984,1,29.7,29.7
2021-04-05 12:50:00,14535,Dog and Puppy Pads,85123,548987,1,17.7,17.7
2021-04-05 12:50:00,14535,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548987,1,29.7,29.7
2021-04-05 12:50:00,14535,Rechargeable Pet Nail Grinder,22960,548987,1,25.5,25.5
2021-04-05 12:50:00,14535,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548987,1,76.5,76.5
2021-04-05 12:50:00,14535,UltraSound Dog Barking Deterrent,22720,548987,1,29.7,29.7
2021-04-05 13:07:00,17618,Rechargeable Pet Nail Grinder,22960,548988,1,25.5,25.5
2021-04-05 13:52:00,13089,Indoor Pet Camera,22502,548992,1,35.7,35.7
2021-04-05 13:52:00,13089,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,548992,2,59.4,29.7
2021-04-05 14:12:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,548996,1,76.5,76.5
2021-04-05 15:00:00,17841,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549014,1,29.7,29.7
2021-04-05 15:00:00,17841,ProBiotic Supplements for Dogs,79321,549014,1,34.5,34.5
2021-04-05 15:00:00,17841,UltraSound Dog Barking Deterrent,22720,549014,1,29.7,29.7
2021-04-05 15:12:00,15244,Dog and Puppy Pads,85123,549015,4,70.8,17.7
2021-04-05 15:12:00,15244,Pet Odor Eliminator,84879,549015,3,30.42,10.14
2021-04-05 15:21:00,17492,Pet Odor Eliminator,84879,549018,4,40.56,10.14
2021-04-05 15:21:00,17492,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549018,1,76.5,76.5
2021-04-05 16:27:00,-1,Dog and Puppy Pads,85123,549023,1,34.74,34.74
2021-04-05 16:27:00,-1,Earth Rated Dog Poop Bags,85099,549023,3,44.28,14.76
2021-04-05 16:27:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549023,1,64.74,64.74
2021-04-05 16:27:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549023,1,149.76,149.76
2021-04-06 09:11:00,16161,Pet Grooming Brush,20725,549044,2,19.8,9.9
2021-04-06 10:07:00,17783,Earth Rated Dog Poop Bags,85099,549047,1,12.48,12.48
2021-04-06 10:07:00,17783,ProBiotic Supplements for Dogs,79321,549047,1,34.5,34.5
2021-04-06 10:07:00,17783,UltraSound Dog Barking Deterrent,22720,549047,1,29.7,29.7
2021-04-06 10:19:00,17682,Dog and Puppy Pads,85123,549052,2,35.4,17.7
2021-04-06 10:19:00,17682,Pet Grooming Brush,20725,549052,2,19.8,9.9
2021-04-06 10:19:00,17682,Pet Odor Eliminator,84879,549052,3,30.42,10.14
2021-04-06 10:20:00,13863,Pet Odor Eliminator,84879,549053,2,20.28,10.14
2021-04-06 10:33:00,13515,Dog and Puppy Pads,85123,549055,2,35.4,17.7
2021-04-06 10:40:00,15917,Indoor Pet Camera,22502,549056,1,35.7,35.7
2021-04-06 10:40:00,15917,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549056,1,29.7,29.7
2021-04-06 10:40:00,15917,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549056,1,76.5,76.5
2021-04-06 10:46:00,15529,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549059,2,59.4,29.7
2021-04-06 11:07:00,16241,Dog and Puppy Pads,85123,549099,1,17.7,17.7
2021-04-06 11:07:00,16241,Pet Grooming Brush,20725,549099,1,9.9,9.9
2021-04-06 11:14:00,-1,Pet Grooming Brush,20725,549100,5,148.8,29.76
2021-04-06 11:14:00,-1,ProBiotic Supplements for Dogs,79321,549100,2,149.52,74.76
2021-04-06 11:14:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549100,4,599.04,149.76
2021-04-06 12:41:00,13098,Earth Rated Dog Poop Bags,85099,549115,17,182.58,10.74
2021-04-06 12:41:00,13098,Indoor Pet Camera,22502,549115,3,89.1,29.7
2021-04-06 12:41:00,13098,Pet Grooming Brush,20725,549115,4,39.6,9.9
2021-04-06 12:41:00,13098,Sheba Perfect Portions Pat Wet Cat Food,22197,549115,8,40.8,5.1
2021-04-06 12:49:00,16670,Dog and Puppy Pads,85123,549116,1,17.7,17.7
2021-04-06 13:28:00,14587,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549120,1,76.5,76.5
2021-04-06 13:33:00,17140,Pet Odor Eliminator,84879,549121,2,20.28,10.14
2021-04-06 13:33:00,17140,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549121,1,76.5,76.5
2021-04-06 14:13:00,14964,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549125,1,29.7,29.7
2021-04-06 14:23:00,16031,Rechargeable Pet Nail Grinder,22960,549126,1,25.5,25.5
2021-04-06 14:25:00,16713,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549128,1,76.5,76.5
2021-04-06 14:53:00,17042,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549129,2,59.4,29.7
2021-04-06 15:02:00,14701,Sheba Perfect Portions Pat Wet Cat Food,22197,549130,2,10.2,5.1
2021-04-06 15:47:00,13771,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549153,1,29.7,29.7
2021-04-06 15:47:00,13771,Pet Grooming Brush,20725,549153,2,19.8,9.9
2021-04-06 17:08:00,-1,Dog and Puppy Pads,85123,549155,1,34.74,34.74
2021-04-06 17:08:00,-1,Earth Rated Dog Poop Bags,85099,549155,3,44.28,14.76
2021-04-06 17:08:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549155,1,64.74,64.74
2021-04-06 17:08:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,549155,1,24.78,24.78
2021-04-06 17:08:00,-1,Rechargeable Pet Nail Grinder,22960,549155,1,49.74,49.74
2021-04-07 09:12:00,15646,Dog and Puppy Pads,85123,549182,1,17.7,17.7
2021-04-07 09:35:00,18272,Rechargeable Pet Nail Grinder,22960,549185,1,25.5,25.5
2021-04-07 10:10:00,13731,Pet Odor Eliminator,84879,549188,2,20.28,10.14
2021-04-07 10:10:00,13731,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549188,1,76.5,76.5
2021-04-07 10:11:00,15235,Pet Grooming Brush,20725,549189,2,19.8,9.9
2021-04-07 10:13:00,13748,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549190,1,76.5,76.5
2021-04-07 10:20:00,14961,Sheba Perfect Portions Pat Wet Cat Food,22197,549192,17,73.44,4.32
2021-04-07 10:20:00,14961,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549192,1,76.5,76.5
2021-04-07 10:33:00,14911,Earth Rated Dog Poop Bags,85099,549196,2,24.96,12.48
2021-04-07 10:38:00,15281,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549206,1,29.7,29.7
2021-04-07 10:43:00,12347,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549222,1,76.5,76.5
2021-04-07 11:06:00,14912,Sheba Perfect Portions Pat Wet Cat Food,22197,549233,8,40.8,5.1
2021-04-07 11:12:00,16515,Pet Odor Eliminator,84879,549234,3,30.42,10.14
2021-04-07 11:16:00,15530,Dog and Puppy Pads,85123,549235,1,17.7,17.7
2021-04-07 11:16:00,15530,Indoor Pet Camera,22502,549235,1,35.7,35.7
2021-04-07 11:16:00,15530,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549235,1,76.5,76.5
2021-04-07 11:30:00,14667,Canned Cat Food,21137,549238,1,22.5,22.5
2021-04-07 11:30:00,14667,Pet Odor Eliminator,84879,549238,3,30.42,10.14
2021-04-07 11:40:00,15719,Dog and Puppy Pads,85123,549241,1,17.7,17.7
2021-04-07 11:40:00,15719,Earth Rated Dog Poop Bags,85099,549241,1,12.48,12.48
2021-04-07 11:40:00,15719,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549241,2,59.4,29.7
2021-04-07 11:40:00,15719,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,549241,1,12.48,12.48
2021-04-07 11:40:00,15719,Pet Grooming Brush,20725,549241,1,9.9,9.9
2021-04-07 11:41:00,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,549242,1,76.5,76.5
2021-04-07 11:59:00,15005,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,549245,1,12.48,12.48
2021-04-07 12:00:00,15005,Pet Grooming Brush,20725,549245,1,9.9,9.9
2021-04-07 12:10:00,14446,Dog and Puppy Pads,85123,549250,1,17.7,17.7
2021-04-07 12:10:00,14446,Sheba Perfect Portions Pat Wet Cat Food,22197,549250,1,5.1,5.1
2021-04-07 12:16:00,14449,Sheba Perfect Portions Pat Wet Cat Food,22197,549251,1,5.1,5.1
2021-04-07 12:29:00,14465,Canned Cat Food,21137,549257,1,22.5,22.5
2021-04-07 12:29:00,14465,Earth Rated Dog Poop Bags,85099,549257,1,12.48,12.48
2021-04-07 12:29:00,14465,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,549257,1,12.48,12.48
2021-04-07 12:29:00,14465,Pet Grooming Brush,20725,549257,1,9.9,9.9
2021-04-07 12:30:00,13102,Dog and Puppy Pads,85123,549258,2,35.4,17.7
2021-04-07 12:30:00,13102,Sheba Perfect Portions Pat Wet Cat Food,22197,549258,2,10.2,5.1
2021-04-07 12:33:00,13712,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,549259,1,17.7,17.7
2021-04-07 12:34:00,17790,Dog and Puppy Pads,85123,549260,2,35.4,17.7
2021-04-07 12:34:00,17790,NexGard Chew for Dogs,82484,549260,1,47.7,47.7
2021-04-07 12:35:00,14903,Pet Odor Eliminator,84879,549261,2,20.28,10.14
2021-04-07 12:35:00,14903,Sheba Perfect Portions Pat Wet Cat Food,22197,549261,2,10.2,5.1
2021-04-07 12:38:00,14465,Dog and Puppy Pads,85123,549262,1,17.7,17.7
2021-04-07 12:38:00,14465,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,549262,1,17.7,17.7
2021-04-07 12:38:00,14465,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,549262,1,29.7,29.7
2021-04-07 12:38:00,14465,Rechargeable Pet Nail Grinder,22960,549262,1,25.5,25.5
