customer_id,order_city,order_postal,order_state,latitude,longitude
16116,Succasunna,07876-1112,NJ,40.8684,-74.6404
16115,Stockton,08559-1504,NJ,40.4079,-74.9782
16114,Stockholm,7460,NJ,41.0895,-74.5171
16113,Stirling,07980-1223,NJ,,
16112,Stewartsville,8886,NJ,40.6937,-75.111
16110,South orange,7079,NJ,40.7475,-74.2635
16109,South amboy,8879,NJ,40.4783,-74.2907
16108,Secaucus,07094-3610,NJ,40.7899,-74.0567
16107,Secaucus,07094-1711,NJ,40.7899,-74.0567
16106,Scotch plains,07076-4664,NJ,40.6554,-74.3899
16105,Sayreville,8872,NJ,40.4593,-74.361
16104,Rumson,07760-1045,NJ,40.3721,-73.999
16103,Roselle,07203-1955,NJ,40.66,-74.26
16102,Riverton,8077,NJ,40.0115,-75.0149
16101,River vale,7675,NJ,40.9954,-74.0121
16099,Ringwood,07456-1018,NJ,41.1134,-74.2454
16098,Ridgewood,07450-5414,NJ,40.9792,-74.1166
16097,Ridgewood,07450-2421,NJ,40.9792,-74.1166
16096,Red bank,07701-1704,NJ,40.3471,-74.0643
16094,Raritan,08869-1353,NJ,40.5,-74.86
16093,Princeton,8540,NJ,40.3493,-74.6593
16092,Pleasantville,08232-1060,NJ,39.3898,-74.524
16091,Pittstown,08867-5155,NJ,,
16086,Piscataway,8854,NJ,40.5463,-74.466
16085,Pennington,08534-3320,NJ,40.3284,-74.7907
16084,Pedricktown,08067-3613,NJ,39.7589,-75.406
16083,Park ridge,7656,NJ,41.0376,-74.0407
16081,Ortley beach,08751-1611,NJ,,
16080,Northfield,08225-1230,NJ,39.3704,-74.5502
16079,North plainfield,07060-4147,NJ,40.6301,-74.4274
16078,North caldwell,7006,NJ,40.8648,-74.2582
16076,North brunswick,08902-4568,NJ,40.454,-74.482
16073,North brunswick,08902-4268,NJ,40.454,-74.482
16072,North bergen,07047-6909,NJ,40.8043,-74.0121
16071,Newton,07860-6713,NJ,41.0582,-74.7527
16070,Newark,07108-1556,NJ,40.7357,-74.1724
16066,N arlington,07031-6736,NJ,,
16065,Mullica hill,8062,NJ,,
16063,Mountain lakes,07046-1108,NJ,40.8948,-74.4329
16062,Mount arlington,07856-2320,NJ,40.9259,-74.6349
16061,Morristown,7960,NJ,40.797,-74.481
16059,Morris plains,07950-3321,NJ,40.84,-74.47
16057,Morris plains,07950-2139,NJ,40.84,-74.47
16056,Montclair,07042-3828,NJ,40.8259,-74.209
16055,Millstone township,08535-8519,NJ,,
16054,Middlesex,08846-1346,NJ,40.5735,-74.494
16053,Mendham,07945-2010,NJ,40.79,-74.57
16052,Medford,08055-9285,NJ,39.9009,-74.8235
16050,Medford,8055,NJ,39.9009,-74.8235
16049,Maywood,07607-1810,NJ,40.9026,-74.0618
16048,Matawan,07747-3510,NJ,40.4148,-74.2296
16045,Martinsville,8836,NJ,,
16043,Marlton,08053-4243,NJ,39.809,-74.8982
16042,Marlboro,7746,NJ,40.3154,-74.2463
16041,Manalapan,07726-7903,NJ,40.2853,-74.3335
16040,Mahwah,07430-1361,NJ,41.0887,-74.1438
16038,Mahwah,07430-2948,NJ,41.0887,-74.1438
16037,Magnolia,8049,NJ,39.8546,-75.0391
16036,Lyndhurst,07071-2707,NJ,40.812,-74.1243
16034,Locust,07760-2328,NJ,,
16033,Lincroft,07738-1014,NJ,40.3307,-74.121
16031,Leonardo,07737-1675,NJ,40.4173,-74.0621
16030,Lebanon,08833-3100,NJ,40.6418,-74.836
16029,Lakewood,08701-4150,NJ,40.0979,-74.2176
16027,Jersey city,07310-1218,NJ,40.7282,-74.0776
16026,Jersey city,07307-1605,NJ,40.7282,-74.0776
16025,Jersey city,07306-6641,NJ,40.7282,-74.0776
16024,Jersey city,07305-5429,NJ,40.7282,-74.0776
16023,Jersey city,07302-8980,NJ,40.7282,-74.0776
16022,Iselin,08830-2440,NJ,40.5738,-74.3235
16020,Howell,7731,NJ,40.1659,-74.1912
16019,Hoboken,07030-8802,NJ,40.7433,-74.0324
16018,Hoboken,07030-6826,NJ,40.7433,-74.0324
16017,Haskell,7420,NJ,41.0284,-74.296
16016,Hamilton,8610,NJ,40.2273,-74.6532
16015,Hackensack,07601-1258,NJ,40.8859,-74.0435
16014,Guttenberg,7093,NJ,40.792,-74.0038
16013,Galloway,08205-9718,NJ,39.4879,-74.476
16012,Franklin lakes,07417-1815,NJ,41.0168,-74.2057
16011,Fort lee,07024-5419,NJ,40.8509,-73.9701
16010,Forked river,08731-1076,NJ,,
16009,Fords,8863,NJ,40.5273,-74.3099
16008,Flemington,08822-2606,NJ,40.5123,-74.8593
16007,Farmingdale,07727-4306,NJ,40.1965,-74.1685
16006,Far hills,07931-2804,NJ,40.6843,-74.6357
16005,Far hills,07931-2203,NJ,40.6843,-74.6357
16003,Fairfield,07004-1712,NJ,40.8837,-74.306
16000,Erial,08081-1064,NJ,,
15998,Englewood cliffs,07632-2401,NJ,40.8854,-73.9524
15996,Elizabeth,07208-1039,NJ,40.664,-74.2107
15994,Edison,08820-4011,NJ,40.5187,-74.4121
15993,Edison,8820,NJ,40.5187,-74.4121
15992,Eatontown,7724,NJ,40.2962,-74.051
15990,East windsor,8520,NJ,40.268,-74.5404
15988,East orange,07018-3326,NJ,40.7673,-74.2049
15987,East brunswick,08816-4441,NJ,40.4279,-74.416
15986,Dumont,07628-3508,NJ,40.9407,-73.9968
15985,Delran,08075-2654,NJ,40.0221,-74.9721
15984,Cresskill,7626,NJ,40.9415,-73.9593
15983,Cranford,7016,NJ,40.6584,-74.2996
15981,Cranbury,08512-2611,NJ,40.3162,-74.5138
15980,Columbus,8022,NJ,40.0726,-74.7207
15978,Columbia,07832-2797,NJ,,
15977,Closter,07624-2699,NJ,40.9732,-73.9615
15976,Clifton,7012,NJ,40.8584,-74.1638
15975,Clementon,08021-4154,NJ,39.8115,-74.9829
15974,Clark,07066-1361,NJ,40.6234,-74.3148
15973,Chatham,07928-1011,NJ,40.7,-74.43
15971,Camden,08105-2424,NJ,39.9448,-75.1199
15970,Califon,7830,NJ,40.7195,-74.8357
15969,Bridgeton,08302-4100,NJ,39.4273,-75.2341
15967,Bogota,07603-1209,NJ,40.8762,-74.0299
15965,Blackwood,8012,NJ,,
15963,Bergenfield,07621-4015,NJ,40.9276,-73.9974
15958,Bergenfield,07621-3413,NJ,40.9276,-73.9974
15957,Bellmawr,08031-1258,NJ,39.8676,-75.0946
15955,Bedminster,07921-2577,NJ,40.6807,-74.6454
15953,Bedminster,07921-1861,NJ,40.6807,-74.6454
15952,Beachwood,8722,NJ,39.939,-74.1929
15951,Bayonne,07002-3087,NJ,40.6687,-74.1143
15950,Basking ridge,07920-1973,NJ,40.6853,-74.5475
15949,Barnegat,08005-5588,NJ,39.7532,-74.2229
15948,Avenel,07001-1403,NJ,40.5783,-74.2802
15947,Atlantic city,08401-2025,NJ,39.3643,-74.4229
15945,Absecon,08201-1611,NJ,39.4285,-74.4957
15944,Swanzey,03446-3206,NH,42.8698,-72.2818
15942,Sugar hill,3586,NH,44.2153,-71.7995
15940,Stratham,03885-2164,NH,43.024,-70.9137
15939,Sanbornton,03269-2103,NH,43.4892,-71.5823
15938,Portsmouth,3801,NH,43.0718,-70.7626
15937,Pittsburg,03592-4161,NH,45.0512,-71.3915
15935,Nottingham,03290-5013,NH,43.1145,-71.0998
15933,Newmarket,3857,NH,43.0825,-70.9359
15932,New castle,03854-4437,NH,43.0722,-70.7167
15930,New boston,03070-4911,NH,42.9762,-71.694
15925,Nashua,03064-2549,NH,42.7654,-71.4676
15923,Mont vernon,03057-1106,NH,42.8945,-71.6742
15922,Londonderry,3053,NH,42.8651,-71.374
15921,Lincoln,03251-1193,NH,44.0456,-71.6701
15920,Lincoln,3251,NH,44.0456,-71.6701
15919,Lebanon,03766-1075,NH,43.6425,-72.2514
15918,Hollis,03049-6565,NH,42.7432,-71.5913
15917,Hampton,03842-3632,NH,42.9376,-70.8389
15916,Freedom,3836,NH,43.8123,-71.0356
15912,Epsom,03234-5005,NH,43.2229,-71.332
15910,Derry,3038,NH,42.8809,-71.3264
15909,Belmont,03220-0431,NH,43.4454,-71.4779
15907,Webster,14580-9758,NY,43.2123,-77.43
15906,Staten island,10309-3226,NY,40.6428,-74.0749
15904,Staten island,10306-5725,NY,40.6428,-74.0749
15903,Springfield gardens,11413,NY,40.6782,-73.7465
15901,Southampton,11968-2261,NY,40.8843,-72.3895
15900,South ozone park,11420,NY,40.6701,-73.819
15899,Schenectady,12306,NY,42.8142,-73.9396
15898,Scarsdale,10583-6619,NY,40.9691,-73.7635
15897,Scarsdale,10583,NY,40.9691,-73.7635
15895,Rocky point,11778-9740,NY,40.9526,-72.9254
15894,Rensselaer,12144,NY,42.6426,-73.7429
15891,Poughquag,12570-5035,NY,41.609,-73.6818
15889,Ozone park,11417-1923,NY,40.6768,-73.8437
15888,Oriskany,13424-3737,NY,43.1573,-75.3327
15886,Niskayuna,12309,NY,42.7781,-73.8539
15885,New york,10025,NY,40.7648,-73.9808
15883,New york,10024,NY,40.7648,-73.9808
15882,New york,10023-4198,NY,40.7648,-73.9808
15881,New york,10016-8289,NY,40.7648,-73.9808
15880,New york,10016,NY,40.7648,-73.9808
15877,New york,10011-6208,NY,40.7648,-73.9808
15874,New york,10009-5452,NY,40.7648,-73.9808
15872,Milford,13807-1116,NY,42.5906,-74.9452
15870,Middletown,10940,NY,41.4459,-74.4229
15869,Middle village,11379-2838,NY,40.7165,-73.8812
15867,Malverne,11565,NY,40.679,-73.674
15866,Little neck,11362-2623,NY,40.762,-73.7382
15865,Lewiston,14092-1912,NY,43.1726,-79.0359
15864,Laurelton,11413-1211,NY,,
15863,Larchmont,10538-2220,NY,40.9279,-73.7518
15862,Katonah,10536-3204,NY,41.2588,-73.6854
15861,Huntington station,11746-1668,NY,40.8534,-73.4115
15860,Fredonia,14063-9609,NY,42.4401,-79.3317
15858,Dover plains,12522-5135,NY,41.7412,-73.5765
15857,Dix hills,11746-6736,NY,40.8048,-73.3362
15856,Corning,14830-9244,NY,42.1429,-77.0547
15855,Commack,11725,NY,40.8429,-73.2929
15854,Carthage,13619-1212,NY,43.9781,-75.6094
15853,Buffalo,14216,NY,42.9333,-78.877
15852,Buffalo,14209-1208,NY,42.9333,-78.877
15850,Brooklyn,11239-1202,NY,40.6922,-73.9902
15847,Brooklyn,11234,NY,40.6922,-73.9902
15845,Brooklyn,11217-4209,NY,40.6922,-73.9902
15844,Brooklyn,11212-1347,NY,40.6922,-73.9902
15843,Brooklyn,11208-2758,NY,40.6922,-73.9902
15841,Brooklyn,11204,NY,40.6922,-73.9902
15840,Bronx,10458-6515,NY,40.8262,-73.9231
15839,Bohemia,11716,NY,40.7693,-73.1151
15838,Santa fe,87501,NM,35.687,-105.9378
15837,Ranchos de taos,87557-0471,NM,36.3586,-105.6095
15836,Las cruces,88011-4050,NM,32.314,-106.7798
15835,Las cruces,88005-8204,NM,32.314,-106.7798
15834,Albuquerque,87122-3892,NM,35.0841,-106.651
15832,Willingboro,8046,NJ,40.0279,-74.8691
15831,Villas,8251,NJ,39.0287,-74.9385
15830,Sewell,8080,NJ,,
15829,Ringoes,08551-2049,NJ,,
15827,Pennsauken,08109-1874,NJ,39.9562,-75.058
15826,Palisades park,07650-1311,NJ,40.8482,-73.9976
15825,Ocean city,8226,NJ,39.2776,-74.5746
15823,Oakland,7436,NJ,41.022,-74.2431
15822,Moorestown,08057-2676,NJ,39.9671,-74.9427
15821,Monroe township,08831-5475,NJ,,
15820,Manchester,08759-4534,NJ,39.9735,-74.3817
15819,Lodi,07644-2230,NJ,40.8823,-74.0832
15815,Hillside,07205-1115,NJ,40.7012,-74.2301
15814,Carneys point,8069,NJ,39.7112,-75.4702
15813,Caldwell,07006-5606,NJ,40.8398,-74.2765
15812,Basking ridge,7920,NJ,40.6853,-74.5475
15811,Goffstown,3045,NH,43.0204,-71.6003
15810,Derry,3038,NH,42.8809,-71.3264
15809,Sparks,89436-2525,NV,39.5348,-119.7528
15808,Omaha,68104,NE,41.2587,-95.9379
15807,Lincoln,68521,NE,40.8001,-96.6674
15806,Thedford,69166-6315,NE,41.9782,-100.5741
15805,Steinauer,68441-5149,NE,40.2078,-96.2342
15804,Ruskin,68974-7011,NE,40.1439,-97.8692
15803,Omaha,68154-2136,NE,41.2587,-95.9379
15802,Omaha,68142-1743,NE,41.2587,-95.9379
15801,Omaha,68132,NE,41.2587,-95.9379
15800,Omaha,68122-2268,NE,41.2587,-95.9379
15799,Omaha,68118-2016,NE,41.2587,-95.9379
15797,Omaha,68114-2932,NE,41.2587,-95.9379
15796,Omaha,68111-0661,NE,41.2587,-95.9379
15795,Omaha,68107,NE,41.2587,-95.9379
15793,Norfolk,68701-3363,NE,42.0283,-97.417
15791,Linwood,68036-3067,NE,41.4122,-96.9314
15790,Kearney,68845,NE,40.6995,-99.0819
15789,Holdrege,68949,NE,40.4403,-99.3698
15787,Hebron,68370,NE,40.1664,-97.5859
15786,West fargo,58078-8053,ND,46.875,-96.9004
15785,West fargo,58078-7995,ND,46.875,-96.9004
15783,Rhame,58651,ND,46.2325,-103.6555
15782,Powers lake,58773-9293,ND,48.5628,-102.648
15781,New rockford,58356,ND,47.68,-99.1379
15780,Minot,58701-7488,ND,48.2325,-101.2963
15777,Mandan,58554-4456,ND,46.8264,-100.8897
15776,Horace,58047-9700,ND,46.7589,-96.9037
15775,Hankinson,58041-9793,ND,46.0697,-96.9017
15774,Grand forks,58203-2135,ND,47.9078,-97.0592
15773,Grafton,58237-1742,ND,48.4122,-97.4106
15769,Fargo,58102-1127,ND,46.8772,-96.7898
15768,Dickinson,58601-2920,ND,46.8792,-102.7896
15766,Bismarck,58503-9299,ND,46.8083,-100.7837
15764,Bismarck,58503-0115,ND,46.8083,-100.7837
15763,Yadkinville,27055-7104,NC,36.1346,-80.6595
15762,Yadkinville,27055,NC,36.1346,-80.6595
15759,Winston salem,27106-4343,NC,36.0999,-80.2442
15758,Wilson,27896-2031,NC,35.7213,-77.9155
15757,Wilmington,28412-5142,NC,34.2257,-77.9447
15756,Wilmington,28412-3272,NC,34.2257,-77.9447
15755,Wilmington,28411-7920,NC,34.2257,-77.9447
15754,Wilmington,28409,NC,34.2257,-77.9447
15753,Wilmington,28405-6202,NC,34.2257,-77.9447
15752,Wesley chapel,28104-8900,NC,35.0071,-80.6745
15750,Waynesville,28786,NC,35.4887,-82.9889
15749,Waxhaw,28173-6992,NC,34.9246,-80.7434
15748,Waxhaw,28173-4701,NC,34.9246,-80.7434
15747,Waxhaw,28173-3300,NC,34.9246,-80.7434
15746,Wake forest,27587-5859,NC,35.9803,-78.5103
15745,Troutman,28166-8780,NC,35.7007,-80.8881
15744,Troutman,28166-8618,NC,35.7007,-80.8881
15743,Timberlake,27583,NC,36.2863,-78.9525
15740,Thomasville,27360,NC,35.8832,-80.0818
15739,Swannanoa,28778-2142,NC,35.5979,-82.3998
15738,Stokes,27884-9633,NC,35.7165,-77.2647
15737,Statesville,28677-1738,NC,35.7826,-80.8873
15734,Seven lakes,27376,NC,,
15733,Salisbury,28144-9493,NC,35.671,-80.4742
15732,Rockingham,28379-3015,NC,34.9393,-79.7739
15730,Rockingham,28379,NC,34.9393,-79.7739
15729,Reidsville,27320-9447,NC,36.3549,-79.6645
15728,Raleigh,27609-7429,NC,35.7804,-78.6391
15727,Pittsboro,27312-5301,NC,35.7202,-79.1772
15725,Pinehurst,28374-7154,NC,35.1954,-79.4695
15724,Pinebluff,28373-5525,NC,35.1099,-79.4723
15723,Pfafftown,27040-9468,NC,36.1526,-80.3623
15722,Oak ridge,27310-9741,NC,36.1735,-79.9889
15721,New bern,28562-4455,NC,35.1085,-77.0441
15720,Mooresville,28117,NC,35.5849,-80.8101
15719,Monroe,28110-9050,NC,34.9854,-80.5495
15717,Monroe,28110,NC,34.9854,-80.5495
15716,Mills river,28759,NC,35.3884,-82.5668
15714,Midland,28107,NC,35.2274,-80.5006
15713,Matthews,28105-7613,NC,35.1168,-80.7237
15712,Matthews,28105-0861,NC,35.1168,-80.7237
15709,Madison,27025-8445,NC,36.3854,-79.9595
15708,Lillington,27546-6395,NC,35.3991,-78.8156
15707,Liberty,27298-9309,NC,35.8535,-79.5717
15706,Lake toxaway,28747-8656,NC,35.1325,-82.9338
15705,Jacksonville,28546-0002,NC,34.7541,-77.4302
15704,Jacksonville,28540,NC,34.7541,-77.4302
15703,Hope mills,28348-7518,NC,34.9704,-78.9453
15701,Holly springs,27540-8524,NC,35.6513,-78.8336
15700,High point,27263-4041,NC,35.9557,-80.0053
15699,High point,27260-3729,NC,35.9557,-80.0053
15696,Hendersonville,28791,NC,35.3187,-82.461
15695,Hendersonville,28739,NC,35.3187,-82.461
15694,Hayesville,28904-4511,NC,35.0462,-83.818
15692,Hampstead,28443-2832,NC,34.3677,-77.7105
15691,Hampstead,28443,NC,34.3677,-77.7105
15690,Greensboro,27455-2180,NC,36.0726,-79.792
15689,Greensboro,27410-9124,NC,36.0726,-79.792
15687,Greensboro,27410-3820,NC,36.0726,-79.792
15683,Greensboro,27409,NC,36.0726,-79.792
15681,Greensboro,27408-3841,NC,36.0726,-79.792
15680,Gibsonville,27249-9769,NC,36.1057,-79.5422
15679,Gastonia,28054-5185,NC,35.2621,-81.1873
15678,Franklin,28734-9371,NC,35.1823,-83.3815
15677,Flat rock,28731-6500,NC,35.2712,-82.4415
15676,Fayetteville,28304,NC,35.053,-78.8787
15675,Elon,27244-9404,NC,36.1029,-79.5067
15674,Elkin,28621,NC,36.2443,-80.8484
15673,Elizabeth city,27909-8932,NC,36.2957,-76.2248
15671,Elizabeth city,27909,NC,36.2957,-76.2248
15670,Durham,27705-6908,NC,35.994,-78.8986
15669,Durham,27705-1629,NC,35.994,-78.8986
15668,Durham,27703-8517,NC,35.994,-78.8986
15667,Durham,27703-7604,NC,35.994,-78.8986
15665,Dunn,28334-3606,NC,35.3063,-78.6089
15664,Denver,28037-9153,NC,35.5312,-81.0298
15663,Denver,28037-8645,NC,35.5312,-81.0298
15661,Cramerton,28032,NC,35.2388,-81.0751
15660,Concord nc,28027,NC,,
15659,Concord,28027-2826,NC,35.4094,-80.5797
15658,Chocowinity,27817-9469,NC,35.5126,-77.1009
15657,Charlotte,28207,NC,35.2271,-80.8431
15656,Charlotte,28273-8873,NC,35.2271,-80.8431
15655,Charlotte,28273-6714,NC,35.2271,-80.8431
15654,Charlotte,28270-2846,NC,35.2271,-80.8431
15653,Charlotte,28270,NC,35.2271,-80.8431
15652,Charlotte,28269-2196,NC,35.2271,-80.8431
15651,Charlotte,28215-9768,NC,35.2271,-80.8431
15649,Charlotte,28209,NC,35.2271,-80.8431
15648,Charlotte,28203-6513,NC,35.2271,-80.8431
15646,Chapel hill,27517-9126,NC,35.9132,-79.0558
15645,Chapel hill,27517-8960,NC,35.9132,-79.0558
15644,Chapel hill,27517-6594,NC,35.9132,-79.0558
15643,Chapel hill,27516-9172,NC,35.9132,-79.0558
15641,Chapel hill,27516-8376,NC,35.9132,-79.0558
15640,Chapel hill,27516-8345,NC,35.9132,-79.0558
15639,Chapel hill,27514-1837,NC,35.9132,-79.0558
15638,Cary,27519-2848,NC,35.7883,-78.7812
15637,Cary,27519-0999,NC,35.7883,-78.7812
15636,Cary,27518-8205,NC,35.7883,-78.7812
15634,Cary,27513,NC,35.7883,-78.7812
15632,Cary,27511-3594,NC,35.7883,-78.7812
15630,Carthage,28327-5015,NC,35.3458,-79.4171
15628,Candler,28715-9446,NC,35.5365,-82.6929
15626,Burgaw,28425-3120,NC,34.5521,-77.9261
15625,Brevard,28712-9202,NC,35.2334,-82.7343
15624,Biscoe,27209-9600,NC,35.3601,-79.7797
15623,Asheville,28806-4500,NC,35.6009,-82.554
15622,Asheville,28804,NC,35.6009,-82.554
15621,Asheville,28803-8402,NC,35.6009,-82.554
15620,Asheville,28801-2959,NC,35.6009,-82.554
15619,Apex,27539,NC,35.7325,-78.8506
15618,Advance,27006-8543,NC,35.9412,-80.4092
15615,Snyder,14226,NY,,
15612,Linwood,27299,NC,35.75,-80.35
15611,Durham,27704,NC,35.994,-78.8986
15610,White sulphur springs,59645-9088,MT,46.5484,-110.9029
15609,Missoula,59803-1173,MT,46.8701,-113.9953
15608,Libby,59923-9158,MT,48.3883,-115.556
15607,Lewistown,59457-1973,MT,47.0625,-109.4282
15606,Laurel,59044,MT,45.6691,-108.7715
15605,Kila,59920,MT,48.1202,-114.4568
15604,Kalispell,59901,MT,48.2023,-114.3167
15603,Dillon,59725-2531,MT,45.2164,-112.6378
15602,Colstrip,59323-0188,MT,45.8842,-106.6236
15601,Bozeman,59715-3805,MT,45.68,-111.0447
15599,Billings,59105-2369,MT,45.7875,-108.4961
15598,Bigfork,59911,MT,48.0633,-114.0726
15597,Vicksburg,39180-5449,MS,32.3528,-90.8777
15596,Terry,39170-9362,MS,32.0963,-90.2943
15594,Picayune,39466-2427,MS,30.5255,-89.6795
15593,Pearl,39208-6210,MS,32.2746,-90.132
15592,Pearl,39208-5446,MS,32.2746,-90.132
15590,Pearl,39208,MS,32.2746,-90.132
15589,Olive branch,38654-8227,MS,34.9618,-89.8295
15587,Olive branch,38654,MS,34.9618,-89.8295
15585,Madison,39110-9605,MS,32.4618,-90.1154
15584,Madison,39110-6616,MS,32.4618,-90.1154
15582,Hattiesburg,39402-8866,MS,31.3271,-89.2903
15581,Greenville,38701,MS,33.4001,-91.0551
15579,Diamondhead,39525,MS,30.3946,-89.3639
15578,Crawford,39743,MS,33.3015,-88.6148
15577,Corinth,38834,MS,34.9343,-88.5223
15576,Bogue chitto,39629-8388,MS,31.4388,-90.4523
15574,Biloxi,39531-2811,MS,30.396,-88.8854
15573,Big creek,38914-2693,MS,33.8526,-89.4112
15572,Bailey,39320-9762,MS,32.4676,-88.7228
15571,Aberdeen,39730-9739,MS,33.8251,-88.5437
15570,Missoula,59808-9023,MT,46.8701,-113.9953
15569,Great falls,59405-1306,MT,47.5049,-111.2919
15568,Alberton,59820-9321,MT,47.0016,-114.4735
15567,Wentzville,63385-2301,MO,38.8114,-90.8529
15565,Wentzville,63385,MO,38.8114,-90.8529
15563,Vandalia,63382-2442,MO,39.3109,-91.4885
15562,St louis,63117,MO,38.63,-90.19
15561,St louis,63122,MO,38.63,-90.19
15557,Springfield,65809-3374,MO,37.2153,-93.2983
15556,Springfield,65809,MO,37.2153,-93.2983
15555,Saint peters,63376-4277,MO,38.8,-90.62
15554,Saint louis,63146-4938,MO,38.63,-90.19
15553,Saint louis,63146-4547,MO,38.63,-90.19
15552,Saint louis,63144-2009,MO,38.63,-90.19
15551,Saint louis,63131-2613,MO,38.63,-90.19
15550,Saint louis,63130-3720,MO,38.63,-90.19
15549,Saint louis,63129-4701,MO,38.63,-90.19
15547,Saint louis,63129-4212,MO,38.63,-90.19
15545,Saint louis,63128-1106,MO,38.63,-90.19
15544,Saint louis,63124-1601,MO,38.63,-90.19
15543,Saint louis,63124-1559,MO,38.63,-90.19
15541,Saint louis,63122,MO,38.63,-90.19
15540,Saint louis,63116-3049,MO,38.63,-90.19
15539,Saint charles,63304-0317,MO,38.79,-90.5
15537,Saint charles,63303-4434,MO,38.79,-90.5
15535,Saint charles,63301,MO,38.79,-90.5
15533,Rogersville,65742-7584,MO,37.117,-93.0557
15532,Rock port,64482-1641,MO,40.4111,-95.5169
15531,Pineville,64856-9636,MO,36.5945,-94.3841
15530,Perry,63462-1322,MO,39.4312,-91.6752
15529,Ozark,65721-8059,MO,37.0209,-93.206
15528,Ozark,65721-4242,MO,37.0209,-93.206
15527,O fallon,63368-7285,MO,38.77,-90.78
15526,O fallon,63368-6660,MO,38.77,-90.78
15525,Montgomery city,63361-4617,MO,38.9775,-91.5049
15524,Moberly,65270-3006,MO,39.4184,-92.4382
15523,Kearney,64060-8508,MO,39.3678,-94.3622
15522,Kansas city,64152-1783,MO,39.0845,-94.563
15521,Kansas city,64151-8232,MO,39.0845,-94.563
15520,Kansas city,64131-4102,MO,39.0845,-94.563
15518,Kansas city,64114-2155,MO,39.0845,-94.563
15517,Joplin,64804-4904,MO,37.0842,-94.5133
15516,Joplin,64804-2231,MO,37.0842,-94.5133
15514,Jefferson city,65109-6873,MO,38.5774,-92.1724
15513,Independence,64057,MO,39.0911,-94.4155
15512,Independence,64055-7602,MO,39.0911,-94.4155
15511,Independence,64055-4206,MO,39.0911,-94.4155
15510,Independence,64055,MO,39.0911,-94.4155
15508,Gladstone,64119,MO,39.2039,-94.5547
15507,Festus,63028-5626,MO,38.2207,-90.396
15506,Fenton,63026-8003,MO,38.5133,-90.4402
15505,Fenton,63026-6959,MO,38.5133,-90.4402
15504,Essex,63846,MO,36.8126,-89.8615
15503,Crystal city,63019,MO,38.2212,-90.379
15502,Concordia,64020,MO,38.9833,-93.5685
15500,Clayton,63105,MO,38.6426,-90.3237
15498,Branson,65616-9770,MO,36.644,-93.2171
15497,Ballwin,63011,MO,38.595,-90.5469
15494,Woodbury,55125-3534,MN,44.9232,-92.9588
15493,Wayzata,55391-3507,MN,44.9742,-93.507
15492,Waconia,55387-9552,MN,44.8508,-93.7869
15491,Waconia,55387-9448,MN,44.8508,-93.7869
15489,Stewartville,55976,MN,43.8554,-92.4883
15488,St louis park,55416-3236,MN,44.9486,-93.365
15485,St louis park,55416-2949,MN,44.9486,-93.365
15484,Solway,56678-4515,MN,46.78,-92.39
15483,Solway,56678,MN,46.78,-92.39
15482,Shoreview,55126-1215,MN,45.0722,-93.1283
15480,Shakopee,55379,MN,44.798,-93.5269
15478,Saint paul,55129,MN,44.9504,-93.1015
15475,Saint paul,55127-2581,MN,44.9504,-93.1015
15473,Saint paul,55108,MN,44.9504,-93.1015
15472,Saint paul,55103-1369,MN,44.9504,-93.1015
15471,Rushford,55971-9010,MN,43.8083,-91.7529
15469,Roseville,55113,MN,45.0061,-93.1566
15468,Rockville,56369,MN,45.4719,-94.3408
15467,Rochester,55906-7702,MN,44.0233,-92.463
15466,Rochester,55902-3440,MN,44.0233,-92.463
15465,Rochester,55902-1537,MN,44.0233,-92.463
15464,Richfield,55423-2370,MN,44.8766,-93.2878
15463,Red wing,55066-7154,MN,44.5625,-92.5338
15462,Plymouth,55446-2952,MN,45.0065,-93.4665
15460,Owatonna,55060-3973,MN,44.084,-93.2261
15458,Onamia,56359-0500,MN,46.0705,-93.6677
15457,Northfield,55057-3345,MN,44.4582,-93.1612
15456,Mounds view,55112-1541,MN,45.1069,-93.2076
15454,Minneapolis,55432-2194,MN,44.9773,-93.2655
15453,Minneapolis,55416-5235,MN,44.9773,-93.2655
15452,Minneapolis,55411-4168,MN,44.9773,-93.2655
15450,Minneapolis,55410-1257,MN,44.9773,-93.2655
15449,Minneapolis,55409,MN,44.9773,-93.2655
15448,Minneapolis,55401,MN,44.9773,-93.2655
15447,Mendota heights,55118-3631,MN,44.8836,-93.1383
15445,Mahtomedi,55115-2705,MN,45.0697,-92.9516
